0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.939601,-0.158136,1.15759,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.939601,-0.158136,1.15759,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.939511,-0.158676,1.16087,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93972,-0.159186,1.15895,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93972,-0.159186,1.15895,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.938367,-0.159447,1.15885,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93847,-0.159702,1.15789,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.938162,-0.158937,1.16078,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.938367,-0.159447,1.15885,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93859,-0.16075,1.15925,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93859,-0.16075,1.15925,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.938384,-0.160236,1.16118,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93859,-0.16075,1.15925,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93859,-0.16075,1.15925,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93859,-0.16075,1.15925,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.93859,-0.16075,1.15925,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,
0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.899385,-0.160248,1.1541,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.899434,-0.160504,1.15314,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.899434,-0.160504,1.15314,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898444,-0.162845,1.15054,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898397,-0.162587,1.1515,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898444,-0.162845,1.15054,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898444,-0.162845,1.15054,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898444,-0.162845,1.15054,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898444,-0.162845,1.15054,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898397,-0.162587,1.1515,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898397,-0.162587,1.1515,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898525,-0.163374,1.15384,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898668,-0.164155,1.15094,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.898668,-0.164155,1.15094,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.89862,-0.163895,1.15191,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.89862,-0.163895,1.15191,0,0,0,
0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.975871,-0.169538,1.17177,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.978398,-0.168749,1.17291,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.978398,-0.168749,1.17291,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.97525,-0.168455,1.17557,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974287,-0.170272,1.17492,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974287,-0.170272,1.17492,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974287,-0.170272,1.17492,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974595,-0.170818,1.17302,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974595,-0.170818,1.17302,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974815,-0.17211,1.17341,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.974815,-0.17211,1.17341,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.973237,-0.17283,1.17656,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.973237,-0.17283,1.17656,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.973847,-0.173938,1.17276,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.972795,-0.176504,1.17441,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.972795,-0.176504,1.17441,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.971454,-0.176763,1.17431,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.970558,-0.175075,1.18,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.970558,-0.175075,1.18,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.968126,-0.172372,1.18521,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.968126,-0.172372,1.18521,0,0,0,0.579688,0.183309,0.113682,3.11131,0.0471472,2.8583,0.864072,0.025512,1.8562,0,0,0,
